Id,State,PercentCurrent,AreaCurrent,PercentChangeFromWAve,AreaChangeFromWAve,StatisticFormatID,USDMLevelID,USDMLevel,Name,AreaMiles,ReleaseDate
6333314,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,10/9/12
6333315,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,10/9/12
6346378,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,10/16/12
6346379,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,10/16/12
6346380,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,10/16/12
6346381,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,10/16/12
6359445,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,10/23/12
6359446,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,10/23/12
6359447,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,10/23/12
6359448,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,10/23/12
6372449,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,10/30/12
6372450,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,10/30/12
6372451,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,10/30/12
6372452,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,10/30/12
6385177,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,11/6/12
6385178,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,11/6/12
6385179,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,11/6/12
6385180,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,11/6/12
6397900,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,11/13/12
6397901,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,11/13/12
6397902,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,11/13/12
6397903,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,11/13/12
6410616,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,11/20/12
6410617,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,11/20/12
6410618,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,11/20/12
6410619,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,11/20/12
6423605,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,11/27/12
6423606,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,11/27/12
6423607,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,11/27/12
6423608,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,11/27/12
6436783,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,12/4/12
6436784,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,12/4/12
6436785,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,12/4/12
6436786,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,12/4/12
6449968,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,12/11/12
6449969,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,12/11/12
6449970,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,12/11/12
6449971,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,12/11/12
6463080,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,12/18/12
6463081,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,12/18/12
6463082,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,12/18/12
6463083,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,12/18/12
6476155,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,12/25/12
6476156,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,12/25/12
6476157,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,12/25/12
6476158,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,12/25/12
6489135,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,1/1/13
6489136,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,1/1/13
6489137,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,1/1/13
6489138,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,1/1/13
6502025,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,1/8/13
6502026,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,1/8/13
6502027,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,1/8/13
6502028,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,1/8/13
6514834,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,1/15/13
6514835,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,1/15/13
6514836,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,1/15/13
6514837,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,1/15/13
6527363,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,1/22/13
6527364,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,1/22/13
6527365,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,1/22/13
6527366,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,1/22/13
6539746,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,1/29/13
6539747,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,1/29/13
6539748,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,1/29/13
6539749,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,1/29/13
6552032,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,2/5/13
6552033,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,2/5/13
6552034,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,2/5/13
6552035,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,2/5/13
6564081,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,2/12/13
6564082,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,2/12/13
6564083,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,2/12/13
6564084,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,2/12/13
6576168,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,2/19/13
6576169,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,2/19/13
6576170,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,2/19/13
6576171,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,2/19/13
6588033,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,2/26/13
6588034,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,2/26/13
6588035,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,2/26/13
6588036,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,2/26/13
6599587,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/5/13
6599588,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,3/5/13
6599589,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,3/5/13
6599590,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,3/5/13
6611037,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/12/13
6611038,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,3/12/13
6611039,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,3/12/13
6611040,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,3/12/13
6611041,NE,45.29,255.25,0,0,1,5,D4  ,Adams County,563.54,3/12/13
6622517,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/19/13
6622518,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,3/19/13
6622519,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,3/19/13
6622520,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,3/19/13
6622521,NE,45.29,255.25,0,0,1,5,D4  ,Adams County,563.54,3/19/13
6633983,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/26/13
6633984,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,3/26/13
6633985,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,3/26/13
6633986,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,3/26/13
6633987,NE,45.29,255.25,0,0,1,5,D4  ,Adams County,563.54,3/26/13
6645378,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/2/13
6645379,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,4/2/13
6645380,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,4/2/13
6645381,NE,87.55,493.37,0,0,1,4,D3  ,Adams County,563.54,4/2/13
6645382,NE,25.88,145.82,0,0,1,5,D4  ,Adams County,563.54,4/2/13
6656869,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/9/13
6656870,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,4/9/13
6656871,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,4/9/13
6656872,NE,87.55,493.37,0,0,1,4,D3  ,Adams County,563.54,4/9/13
6667985,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/16/13
6667986,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,4/16/13
6667987,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,4/16/13
6667988,NE,87.55,493.37,0,0,1,4,D3  ,Adams County,563.54,4/16/13
6678770,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/23/13
6678771,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,4/23/13
6678772,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,4/23/13
6678773,NE,54.23,305.63,0,0,1,4,D3  ,Adams County,563.54,4/23/13
6689443,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/30/13
6689444,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,4/30/13
6689445,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,4/30/13
6689446,NE,54.23,305.63,0,0,1,4,D3  ,Adams County,563.54,4/30/13
6699916,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,5/7/13
6699917,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,5/7/13
6699918,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,5/7/13
6699919,NE,32.56,183.49,0,0,1,4,D3  ,Adams County,563.54,5/7/13
6710369,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,5/14/13
6710370,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,5/14/13
6710371,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,5/14/13
6710372,NE,31.19,175.77,0,0,1,4,D3  ,Adams County,563.54,5/14/13
6720775,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,5/21/13
6720776,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,5/21/13
6720777,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,5/21/13
6720778,NE,31.19,175.77,0,0,1,4,D3  ,Adams County,563.54,5/21/13
6731023,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,5/28/13
6731024,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,5/28/13
6731025,NE,99.7,561.84,0,0,1,3,D2  ,Adams County,563.54,5/28/13
6731026,NE,3.55,19.98,0,0,1,4,D3  ,Adams County,563.54,5/28/13
6770907,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,6/4/13
6770908,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,6/4/13
6770909,NE,6.33,35.68,0,0,1,3,D2  ,Adams County,563.54,6/4/13
6780912,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,6/11/13
6780913,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,6/11/13
6780914,NE,8.31,46.82,0,0,1,3,D2  ,Adams County,563.54,6/11/13
6790793,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,6/18/13
6790794,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,6/18/13
6790795,NE,8.31,46.82,0,0,1,3,D2  ,Adams County,563.54,6/18/13
6800653,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,6/25/13
6800654,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,6/25/13
6800655,NE,8.31,46.82,0,0,1,3,D2  ,Adams County,563.54,6/25/13
6810380,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,7/2/13
6810381,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,7/2/13
6810382,NE,10.8,60.87,0,0,1,3,D2  ,Adams County,563.54,7/2/13
6839743,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,7/9/13
6839744,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,7/9/13
6839745,NE,10.8,60.87,0,0,1,3,D2  ,Adams County,563.54,7/9/13
6849648,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,7/16/13
6849649,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,7/16/13
6849650,NE,10.8,60.87,0,0,1,3,D2  ,Adams County,563.54,7/16/13
6859661,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,7/23/13
6859662,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,7/23/13
6859663,NE,10.8,60.87,0,0,1,3,D2  ,Adams County,563.54,7/23/13
6889758,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,7/30/13
6889759,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,7/30/13
6889760,NE,11.45,64.51,0,0,1,3,D2  ,Adams County,563.54,7/30/13
6899861,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,8/6/13
6899862,NE,3.21,18.1,0,0,1,2,D1  ,Adams County,563.54,8/6/13
6910042,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,8/13/13
6910043,NE,3.2,18.04,0,0,1,2,D1  ,Adams County,563.54,8/13/13
6920208,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,8/20/13
6920209,NE,3.2,18.04,0,0,1,2,D1  ,Adams County,563.54,8/20/13
6930599,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,8/27/13
6930600,NE,3.2,18.04,0,0,1,2,D1  ,Adams County,563.54,8/27/13
6952160,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,9/3/13
6952161,NE,3.2,18.04,0,0,1,2,D1  ,Adams County,563.54,9/3/13
6963130,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,9/10/13
6963131,NE,3.2,18.04,0,0,1,2,D1  ,Adams County,563.54,9/10/13
6993535,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,9/17/13
6993536,NE,2.16,12.16,0,0,1,2,D1  ,Adams County,563.54,9/17/13
8776786,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,9/24/13
8776787,NE,2.16,12.16,0,0,1,2,D1  ,Adams County,563.54,9/24/13
8875546,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,10/1/13
8875547,NE,2.16,12.16,0,0,1,2,D1  ,Adams County,563.54,10/1/13
9056496,NE,53.89,303.7,0,0,1,1,D0  ,Adams County,563.54,10/8/13
9056497,NE,0.3,1.67,0,0,1,2,D1  ,Adams County,563.54,10/8/13
9066957,NE,50.67,285.54,0,0,1,1,D0  ,Adams County,563.54,10/15/13
9066958,NE,0.16,0.87,0,0,1,2,D1  ,Adams County,563.54,10/15/13
9077244,NE,49.48,278.84,0,0,1,1,D0  ,Adams County,563.54,10/22/13
9077245,NE,0.15,0.82,0,0,1,2,D1  ,Adams County,563.54,10/22/13
9087703,NE,49.48,278.84,0,0,1,1,D0  ,Adams County,563.54,10/29/13
9087704,NE,0.15,0.82,0,0,1,2,D1  ,Adams County,563.54,10/29/13
9098081,NE,49.83,280.82,0,0,1,1,D0  ,Adams County,563.54,11/5/13
9098082,NE,0.15,0.82,0,0,1,2,D1  ,Adams County,563.54,11/5/13
9118802,NE,50.24,283.14,0,0,1,1,D0  ,Adams County,563.54,11/12/13
9118803,NE,0.18,1.01,0,0,1,2,D1  ,Adams County,563.54,11/12/13
9129245,NE,50.24,283.14,0,0,1,1,D0  ,Adams County,563.54,11/19/13
9129246,NE,0.18,1.01,0,0,1,2,D1  ,Adams County,563.54,11/19/13
9139637,NE,50.24,283.14,0,0,1,1,D0  ,Adams County,563.54,11/26/13
9139638,NE,0.18,1.01,0,0,1,2,D1  ,Adams County,563.54,11/26/13
9149943,NE,50.24,283.14,0,0,1,1,D0  ,Adams County,563.54,12/3/13
9149944,NE,0.18,1.01,0,0,1,2,D1  ,Adams County,563.54,12/3/13
9160185,NE,50.24,283.14,0,0,1,1,D0  ,Adams County,563.54,12/10/13
9160186,NE,0.18,1.01,0,0,1,2,D1  ,Adams County,563.54,12/10/13
9170388,NE,50.24,283.14,0,0,1,1,D0  ,Adams County,563.54,12/17/13
9170389,NE,0.18,1.01,0,0,1,2,D1  ,Adams County,563.54,12/17/13
9180484,NE,50.24,283.14,0,0,1,1,D0  ,Adams County,563.54,12/24/13
9180485,NE,0.18,1.01,0,0,1,2,D1  ,Adams County,563.54,12/24/13
9190432,NE,50.24,283.14,0,0,1,1,D0  ,Adams County,563.54,12/31/13
9190433,NE,0.18,1.01,0,0,1,2,D1  ,Adams County,563.54,12/31/13
9200265,NE,50.24,283.14,0,0,1,1,D0  ,Adams County,563.54,1/7/14
9200266,NE,0.18,1.01,0,0,1,2,D1  ,Adams County,563.54,1/7/14
9210117,NE,50.24,283.14,0,0,1,1,D0  ,Adams County,563.54,1/14/14
9210118,NE,0.23,1.29,0,0,1,2,D1  ,Adams County,563.54,1/14/14
9219898,NE,50.24,283.14,0,0,1,1,D0  ,Adams County,563.54,1/21/14
9219899,NE,0.23,1.29,0,0,1,2,D1  ,Adams County,563.54,1/21/14
9229753,NE,50.24,283.14,0,0,1,1,D0  ,Adams County,563.54,1/28/14
9229754,NE,0.23,1.29,0,0,1,2,D1  ,Adams County,563.54,1/28/14
9239732,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,2/4/14
9239733,NE,0.23,1.29,0,0,1,2,D1  ,Adams County,563.54,2/4/14
9249672,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,2/11/14
9249673,NE,0.23,1.29,0,0,1,2,D1  ,Adams County,563.54,2/11/14
9259628,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,2/18/14
9259629,NE,0.23,1.29,0,0,1,2,D1  ,Adams County,563.54,2/18/14
9269458,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,2/25/14
9269459,NE,0.23,1.29,0,0,1,2,D1  ,Adams County,563.54,2/25/14
9279148,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/4/14
9279149,NE,0.23,1.29,0,0,1,2,D1  ,Adams County,563.54,3/4/14
9288940,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/11/14
9288941,NE,0.23,1.29,0,0,1,2,D1  ,Adams County,563.54,3/11/14
9298879,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/18/14
9298880,NE,55.48,312.66,0,0,1,2,D1  ,Adams County,563.54,3/18/14
9308811,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/25/14
9308812,NE,57.62,324.69,0,0,1,2,D1  ,Adams County,563.54,3/25/14
9318851,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/1/14
9318852,NE,58.68,330.7,0,0,1,2,D1  ,Adams County,563.54,4/1/14
9328841,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/8/14
9328842,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,4/8/14
9338693,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/15/14
9338694,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,4/15/14
9348598,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/22/14
9348599,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,4/22/14
9358527,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/29/14
9358528,NE,75.48,425.37,0,0,1,2,D1  ,Adams County,563.54,4/29/14
9368530,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,5/6/14
9368531,NE,75.48,425.37,0,0,1,2,D1  ,Adams County,563.54,5/6/14
9378638,NE,96.32,542.81,0,0,1,1,D0  ,Adams County,563.54,5/13/14
9378639,NE,54.68,308.17,0,0,1,2,D1  ,Adams County,563.54,5/13/14
9388602,NE,96.32,542.81,0,0,1,1,D0  ,Adams County,563.54,5/20/14
9388603,NE,54.68,308.17,0,0,1,2,D1  ,Adams County,563.54,5/20/14
9398520,NE,97.69,550.52,0,0,1,1,D0  ,Adams County,563.54,5/27/14
9398521,NE,54.68,308.17,0,0,1,2,D1  ,Adams County,563.54,5/27/14
9408441,NE,54.12,305.01,0,0,1,1,D0  ,Adams County,563.54,6/3/14
9408442,NE,0.87,4.91,0,0,1,2,D1  ,Adams County,563.54,6/3/14
9418320,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,6/10/14
9428082,NE,61.4,346.02,0,0,1,1,D0  ,Adams County,563.54,6/17/14
9437782,NE,37.21,209.68,0,0,1,1,D0  ,Adams County,563.54,6/24/14
9447472,NE,1.55,8.76,0,0,1,1,D0  ,Adams County,563.54,7/1/14
9457089,NE,1.55,8.76,0,0,1,1,D0  ,Adams County,563.54,7/8/14
9466922,NE,1.55,8.76,0,0,1,1,D0  ,Adams County,563.54,7/15/14
9476725,NE,1.55,8.76,0,0,1,1,D0  ,Adams County,563.54,7/22/14
9486547,NE,97.25,548.04,0,0,1,1,D0  ,Adams County,563.54,7/29/14
9496472,NE,97.25,548.04,0,0,1,1,D0  ,Adams County,563.54,8/5/14
9506455,NE,96.4,543.26,0,0,1,1,D0  ,Adams County,563.54,8/12/14
9516542,NE,59.58,335.74,0,0,1,1,D0  ,Adams County,563.54,8/19/14
9526757,NE,59.58,335.74,0,0,1,1,D0  ,Adams County,563.54,8/26/14
9536874,NE,56.55,318.66,0,0,1,1,D0  ,Adams County,563.54,9/2/14
9546871,NE,35.23,198.56,0,0,1,1,D0  ,Adams County,563.54,9/9/14
9556700,NE,7.55,42.56,0,0,1,1,D0  ,Adams County,563.54,9/16/14
9566539,NE,7.55,42.56,0,0,1,1,D0  ,Adams County,563.54,9/23/14
9576466,NE,7.55,42.56,0,0,1,1,D0  ,Adams County,563.54,9/30/14
9654620,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,11/25/14
9664207,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,12/2/14
9683515,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,12/9/14
9787827,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,12/16/14
9712353,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,12/23/14
9721814,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,12/30/14
9731077,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,1/6/15
9740283,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,1/13/15
9749554,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,1/20/15
9758954,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,1/27/15
9768492,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,2/3/15
9778112,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,2/10/15
9807425,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,2/17/15
9817308,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,2/24/15
9827065,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/3/15
9836649,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/10/15
9846190,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/17/15
9855831,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/24/15
9865517,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/31/15
9865518,NE,90.3,508.89,0,0,1,2,D1  ,Adams County,563.54,3/31/15
9875376,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/7/15
9875377,NE,90.3,508.89,0,0,1,2,D1  ,Adams County,563.54,4/7/15
9885321,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/14/15
9885322,NE,90.3,508.89,0,0,1,2,D1  ,Adams County,563.54,4/14/15
9895227,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/21/15
9895228,NE,90.3,508.89,0,0,1,2,D1  ,Adams County,563.54,4/21/15
9904976,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/28/15
9904977,NE,90.3,508.89,0,0,1,2,D1  ,Adams County,563.54,4/28/15
9924602,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,5/5/15
9924603,NE,90.3,508.89,0,0,1,2,D1  ,Adams County,563.54,5/5/15
9934344,NE,95.61,538.83,0,0,1,1,D0  ,Adams County,563.54,5/12/15
9934345,NE,28.71,161.77,0,0,1,2,D1  ,Adams County,563.54,5/12/15
9943800,NE,80.77,455.16,0,0,1,1,D0  ,Adams County,563.54,5/19/15
9953021,NE,95.48,538.08,0,0,1,1,D0  ,Adams County,563.54,5/26/15
9962022,NE,95.48,538.08,0,0,1,1,D0  ,Adams County,563.54,6/2/15
10041632,NE,74.63,420.59,0,0,1,1,D0  ,Adams County,563.54,7/28/15
