Id,State,PercentCurrent,AreaCurrent,PercentChangeFromWAve,AreaChangeFromWAve,StatisticFormatID,USDMLevelID,USDMLevel,Name,AreaMiles,ReleaseDate
2047264,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,2/24/04
2047265,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,2/24/04
2056267,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/2/04
2056268,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,3/2/04
2065080,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/9/04
2065081,NE,96.22,542.26,0,0,1,2,D1  ,Adams County,563.54,3/9/04
2073821,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/16/04
2073822,NE,96.22,542.26,0,0,1,2,D1  ,Adams County,563.54,3/16/04
2082601,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/23/04
2082602,NE,96.22,542.26,0,0,1,2,D1  ,Adams County,563.54,3/23/04
2091432,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/30/04
2091433,NE,96.22,542.26,0,0,1,2,D1  ,Adams County,563.54,3/30/04
2100239,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/6/04
2100240,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,4/6/04
2108960,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/13/04
2108961,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,4/13/04
2120368,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/20/04
2120369,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,4/20/04
2129528,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/27/04
2129529,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,4/27/04
2138709,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,5/4/04
2138710,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,5/4/04
2147892,NE,99.73,562.03,0,0,1,1,D0  ,Adams County,563.54,5/11/04
2147893,NE,0.1,0.55,0,0,1,2,D1  ,Adams County,563.54,5/11/04
2156903,NE,99.73,562.03,0,0,1,1,D0  ,Adams County,563.54,5/18/04
2156904,NE,0.1,0.55,0,0,1,2,D1  ,Adams County,563.54,5/18/04
2165899,NE,99.73,562.03,0,0,1,1,D0  ,Adams County,563.54,5/25/04
2165900,NE,0.1,0.55,0,0,1,2,D1  ,Adams County,563.54,5/25/04
2174955,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,6/1/04
2183949,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,6/8/04
2192940,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,6/15/04
2201685,NE,99.99,563.47,0,0,1,1,D0  ,Adams County,563.54,6/22/04
2210160,NE,95.7,539.33,0,0,1,1,D0  ,Adams County,563.54,6/29/04
2218488,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,7/6/04
2226771,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,7/13/04
2235148,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,7/20/04
2243520,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,7/27/04
2251870,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,8/3/04
2251871,NE,29.95,168.78,0,0,1,2,D1  ,Adams County,563.54,8/3/04
2260269,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,8/10/04
2260270,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,8/10/04
2268622,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,8/17/04
2268623,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,8/17/04
2268624,NE,63.03,355.22,0,0,1,3,D2  ,Adams County,563.54,8/17/04
2276901,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,8/24/04
2276902,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,8/24/04
2276903,NE,63.03,355.22,0,0,1,3,D2  ,Adams County,563.54,8/24/04
2285176,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,8/31/04
2285177,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,8/31/04
2285178,NE,62.63,352.92,0,0,1,3,D2  ,Adams County,563.54,8/31/04
2293353,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,9/7/04
2293354,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,9/7/04
