Id,State,PercentCurrent,AreaCurrent,PercentChangeFromWAve,AreaChangeFromWAve,StatisticFormatID,USDMLevelID,USDMLevel,Name,AreaMiles,ReleaseDate
9085112,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,10/29/13
9085113,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,10/29/13
9085114,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,10/29/13
9095612,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,11/5/13
9095613,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,11/5/13
9095614,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,11/5/13
9116357,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,11/12/13
9116358,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,11/12/13
9116359,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,11/12/13
9126766,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,11/19/13
9126767,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,11/19/13
9126768,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,11/19/13
9126769,CA,6.91,51.76,0,0,1,4,D3  ,Alameda County,748.73,11/19/13
9137192,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,11/26/13
9137193,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,11/26/13
9137194,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,11/26/13
9137195,CA,6.91,51.76,0,0,1,4,D3  ,Alameda County,748.73,11/26/13
9147510,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,12/3/13
9147511,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,12/3/13
9147512,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,12/3/13
9147513,CA,6.91,51.76,0,0,1,4,D3  ,Alameda County,748.73,12/3/13
9157782,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,12/10/13
9157783,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,12/10/13
9157784,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,12/10/13
9157785,CA,6.91,51.76,0,0,1,4,D3  ,Alameda County,748.73,12/10/13
9167972,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,12/17/13
9167973,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,12/17/13
9167974,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,12/17/13
9167975,CA,6.91,51.76,0,0,1,4,D3  ,Alameda County,748.73,12/17/13
9178133,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,12/24/13
9178134,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,12/24/13
9178135,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,12/24/13
9178136,CA,6.91,51.76,0,0,1,4,D3  ,Alameda County,748.73,12/24/13
9188099,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,12/31/13
9188100,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,12/31/13
9188101,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,12/31/13
9188102,CA,6.91,51.76,0,0,1,4,D3  ,Alameda County,748.73,12/31/13
9197925,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,1/7/14
9197926,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,1/7/14
9197927,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,1/7/14
9197928,CA,6.91,51.76,0,0,1,4,D3  ,Alameda County,748.73,1/7/14
9207774,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,1/14/14
9207775,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,1/14/14
9207776,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,1/14/14
9207777,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,1/14/14
9217555,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,1/21/14
9217556,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,1/21/14
9217557,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,1/21/14
9217558,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,1/21/14
9227337,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,1/28/14
9227338,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,1/28/14
9227339,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,1/28/14
9227340,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,1/28/14
9237300,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,2/4/14
9237301,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,2/4/14
9237302,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,2/4/14
9237303,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,2/4/14
9247241,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,2/11/14
9247242,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,2/11/14
9247243,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,2/11/14
9247244,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,2/11/14
9257254,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,2/18/14
9257255,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,2/18/14
9257256,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,2/18/14
9257257,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,2/18/14
9267151,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,2/25/14
9267152,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,2/25/14
9267153,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,2/25/14
9267154,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,2/25/14
9267155,CA,57.65,431.61,0,0,1,5,D4  ,Alameda County,748.73,2/25/14
9276858,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,3/4/14
9276859,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,3/4/14
9276860,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,3/4/14
9276861,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,3/4/14
9276862,CA,57.65,431.61,0,0,1,5,D4  ,Alameda County,748.73,3/4/14
9286594,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,3/11/14
9286595,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,3/11/14
9286596,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,3/11/14
9286597,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,3/11/14
9286598,CA,57.65,431.61,0,0,1,5,D4  ,Alameda County,748.73,3/11/14
9296519,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,3/18/14
9296520,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,3/18/14
9296521,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,3/18/14
9296522,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,3/18/14
9296523,CA,57.65,431.61,0,0,1,5,D4  ,Alameda County,748.73,3/18/14
9306433,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,3/25/14
9306434,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,3/25/14
9306435,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,3/25/14
9306436,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,3/25/14
9306437,CA,57.65,431.61,0,0,1,5,D4  ,Alameda County,748.73,3/25/14
9316450,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,4/1/14
9316451,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,4/1/14
9316452,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,4/1/14
9316453,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,4/1/14
9316454,CA,57.65,431.61,0,0,1,5,D4  ,Alameda County,748.73,4/1/14
9326507,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,4/8/14
9326508,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,4/8/14
9326509,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,4/8/14
9326510,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,4/8/14
9326511,CA,57.65,431.61,0,0,1,5,D4  ,Alameda County,748.73,4/8/14
9336359,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,4/15/14
9336360,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,4/15/14
9336361,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,4/15/14
9336362,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,4/15/14
9336363,CA,57.65,431.61,0,0,1,5,D4  ,Alameda County,748.73,4/15/14
9346248,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,4/22/14
9346249,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,4/22/14
9346250,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,4/22/14
9346251,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,4/22/14
9346252,CA,96.09,719.43,0,0,1,5,D4  ,Alameda County,748.73,4/22/14
9356213,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,4/29/14
9356214,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,4/29/14
9356215,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,4/29/14
9356216,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,4/29/14
9356217,CA,96.09,719.43,0,0,1,5,D4  ,Alameda County,748.73,4/29/14
9366159,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,5/6/14
9366160,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,5/6/14
9366161,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,5/6/14
9366162,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,5/6/14
9366163,CA,96.09,719.43,0,0,1,5,D4  ,Alameda County,748.73,5/6/14
9376290,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,5/13/14
9376291,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,5/13/14
9376292,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,5/13/14
9376293,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,5/13/14
9376294,CA,96.09,719.43,0,0,1,5,D4  ,Alameda County,748.73,5/13/14
9386275,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,5/20/14
9386276,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,5/20/14
9386277,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,5/20/14
9386278,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,5/20/14
9386279,CA,96.09,719.43,0,0,1,5,D4  ,Alameda County,748.73,5/20/14
9396189,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,5/27/14
9396190,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,5/27/14
9396191,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,5/27/14
9396192,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,5/27/14
9396193,CA,96.09,719.43,0,0,1,5,D4  ,Alameda County,748.73,5/27/14
9406091,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,6/3/14
9406092,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,6/3/14
9406093,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,6/3/14
9406094,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,6/3/14
9406095,CA,96.09,719.43,0,0,1,5,D4  ,Alameda County,748.73,6/3/14
9416046,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,6/10/14
9416047,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,6/10/14
9416048,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,6/10/14
9416049,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,6/10/14
9416050,CA,96.09,719.43,0,0,1,5,D4  ,Alameda County,748.73,6/10/14
9425876,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,6/17/14
9425877,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,6/17/14
9425878,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,6/17/14
9425879,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,6/17/14
9425880,CA,100,748.73,0,0,1,5,D4  ,Alameda County,748.73,6/17/14
9435553,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,6/24/14
9435554,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,6/24/14
9435555,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,6/24/14
9435556,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,6/24/14
9435557,CA,100,748.73,0,0,1,5,D4  ,Alameda County,748.73,6/24/14
9445291,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,7/1/14
9445292,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,7/1/14
9445293,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,7/1/14
9445294,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,7/1/14
9445295,CA,100,748.73,0,0,1,5,D4  ,Alameda County,748.73,7/1/14
9454863,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,7/8/14
9454864,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,7/8/14
9454865,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,7/8/14
9454866,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,7/8/14
9454867,CA,100,748.73,0,0,1,5,D4  ,Alameda County,748.73,7/8/14
9464686,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,7/15/14
9464687,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,7/15/14
9464688,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,7/15/14
9464689,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,7/15/14
9464690,CA,100,748.73,0,0,1,5,D4  ,Alameda County,748.73,7/15/14
9474508,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,7/22/14
9474509,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,7/22/14
9474510,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,7/22/14
9474511,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,7/22/14
9474512,CA,100,748.73,0,0,1,5,D4  ,Alameda County,748.73,7/22/14
9484309,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,7/29/14
9484310,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,7/29/14
9484311,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,7/29/14
9484312,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,7/29/14
9484313,CA,100,748.73,0,0,1,5,D4  ,Alameda County,748.73,7/29/14
9494205,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,8/5/14
9494206,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,8/5/14
9494207,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,8/5/14
9494208,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,8/5/14
9494209,CA,100,748.73,0,0,1,5,D4  ,Alameda County,748.73,8/5/14
9504165,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,8/12/14
9504166,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,8/12/14
9504167,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,8/12/14
9504168,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,8/12/14
9504169,CA,100,748.73,0,0,1,5,D4  ,Alameda County,748.73,8/12/14
9514182,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,8/19/14
9514183,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,8/19/14
9514184,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,8/19/14
9514185,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,8/19/14
9514186,CA,100,748.73,0,0,1,5,D4  ,Alameda County,748.73,8/19/14
9524412,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,8/26/14
9524413,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,8/26/14
9524414,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,8/26/14
9524415,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,8/26/14
9524416,CA,100,748.73,0,0,1,5,D4  ,Alameda County,748.73,8/26/14
9534557,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,9/2/14
9534558,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,9/2/14
9534559,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,9/2/14
9534560,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,9/2/14
9534561,CA,100,748.73,0,0,1,5,D4  ,Alameda County,748.73,9/2/14
9544619,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,9/9/14
9544620,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,9/9/14
9544621,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,9/9/14
9544622,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,9/9/14
9544623,CA,100,748.73,0,0,1,5,D4  ,Alameda County,748.73,9/9/14
9554470,CA,100,748.73,0,0,1,1,D0  ,Alameda County,748.73,9/16/14
9554471,CA,100,748.73,0,0,1,2,D1  ,Alameda County,748.73,9/16/14
9554472,CA,100,748.73,0,0,1,3,D2  ,Alameda County,748.73,9/16/14
9554473,CA,100,748.73,0,0,1,4,D3  ,Alameda County,748.73,9/16/14
9554474,CA,100,748.73,0,0,1,5,D4  ,Alameda County,748.73,9/16/14
