Id,State,PercentCurrent,AreaCurrent,PercentChangeFromWAve,AreaChangeFromWAve,StatisticFormatID,USDMLevelID,USDMLevel,Name,AreaMiles,ReleaseDate
5330636,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,1/11/11
5340323,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,1/18/11
5350013,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,1/25/11
5359825,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,2/1/11
5369786,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,2/8/11
5379702,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,2/15/11
5389602,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,2/22/11
5399505,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/1/11
5409324,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/8/11
5418958,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/15/11
5428638,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/22/11
5438351,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,3/29/11
5448026,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/5/11
5448027,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,4/5/11
5457724,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/12/11
5457725,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,4/12/11
5467443,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,4/19/11
5476918,NE,1.17,6.62,0,0,1,1,D0  ,Adams County,563.54,4/26/11
5486319,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,5/3/11
5495867,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,5/10/11
5505640,NE,12.09,68.13,0,0,1,1,D0  ,Adams County,563.54,5/17/11
5734008,NE,16.45,92.72,0,0,1,1,D0  ,Adams County,563.54,10/11/11
5745320,NE,16.45,92.72,0,0,1,1,D0  ,Adams County,563.54,10/18/11
5756605,NE,16.45,92.72,0,0,1,1,D0  ,Adams County,563.54,10/25/11
5767934,NE,78.82,444.2,0,0,1,1,D0  ,Adams County,563.54,11/1/11
5767935,NE,14.09,79.38,0,0,1,2,D1  ,Adams County,563.54,11/1/11
5779189,NE,78.82,444.2,0,0,1,1,D0  ,Adams County,563.54,11/8/11
5779190,NE,14.09,79.38,0,0,1,2,D1  ,Adams County,563.54,11/8/11
5790342,NE,82.91,467.2,0,0,1,1,D0  ,Adams County,563.54,11/15/11
5790343,NE,10.74,60.52,0,0,1,2,D1  ,Adams County,563.54,11/15/11
5801459,NE,83.15,468.56,0,0,1,1,D0  ,Adams County,563.54,11/22/11
5801460,NE,10.74,60.52,0,0,1,2,D1  ,Adams County,563.54,11/22/11
5812278,NE,83.15,468.56,0,0,1,1,D0  ,Adams County,563.54,11/29/11
5812279,NE,10.74,60.52,0,0,1,2,D1  ,Adams County,563.54,11/29/11
5822836,NE,83.07,468.15,0,0,1,1,D0  ,Adams County,563.54,12/6/11
5822837,NE,8.54,48.11,0,0,1,2,D1  ,Adams County,563.54,12/6/11
5833356,NE,83.07,468.15,0,0,1,1,D0  ,Adams County,563.54,12/13/11
5833357,NE,8.54,48.11,0,0,1,2,D1  ,Adams County,563.54,12/13/11
5843827,NE,83.07,468.15,0,0,1,1,D0  ,Adams County,563.54,12/20/11
5843828,NE,8.69,48.97,0,0,1,2,D1  ,Adams County,563.54,12/20/11
5854212,NE,83.07,468.15,0,0,1,1,D0  ,Adams County,563.54,12/27/11
5854213,NE,8.69,48.97,0,0,1,2,D1  ,Adams County,563.54,12/27/11
5864546,NE,83.07,468.15,0,0,1,1,D0  ,Adams County,563.54,1/3/12
5864547,NE,8.69,48.97,0,0,1,2,D1  ,Adams County,563.54,1/3/12
5874951,NE,83.07,468.15,0,0,1,1,D0  ,Adams County,563.54,1/10/12
5874952,NE,8.69,48.97,0,0,1,2,D1  ,Adams County,563.54,1/10/12
5885491,NE,83.07,468.15,0,0,1,1,D0  ,Adams County,563.54,1/17/12
5885492,NE,8.69,48.97,0,0,1,2,D1  ,Adams County,563.54,1/17/12
5896009,NE,83.07,468.15,0,0,1,1,D0  ,Adams County,563.54,1/24/12
5896010,NE,8.69,48.97,0,0,1,2,D1  ,Adams County,563.54,1/24/12
5906645,NE,83.07,468.15,0,0,1,1,D0  ,Adams County,563.54,1/31/12
5906646,NE,8.69,48.97,0,0,1,2,D1  ,Adams County,563.54,1/31/12
5917401,NE,8.39,47.28,0,0,1,1,D0  ,Adams County,563.54,2/7/12
5928192,NE,8.39,47.28,0,0,1,1,D0  ,Adams County,563.54,2/14/12
5938934,NE,8.39,47.28,0,0,1,1,D0  ,Adams County,563.54,2/21/12
5949519,NE,8.39,47.28,0,0,1,1,D0  ,Adams County,563.54,2/28/12
5960066,NE,8.39,47.28,0,0,1,1,D0  ,Adams County,563.54,3/6/12
5970592,NE,8.39,47.28,0,0,1,1,D0  ,Adams County,563.54,3/13/12
5981124,NE,8.39,47.28,0,0,1,1,D0  ,Adams County,563.54,3/20/12
5991501,NE,10.53,59.33,0,0,1,1,D0  ,Adams County,563.54,3/27/12
6001850,NE,20.9,117.76,0,0,1,1,D0  ,Adams County,563.54,4/3/12
6076596,NE,99.85,562.69,0,0,1,1,D0  ,Adams County,563.54,5/22/12
6108677,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,6/12/12
6120015,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,6/19/12
6120016,NE,52.4,295.31,0,0,1,2,D1  ,Adams County,563.54,6/19/12
6132006,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,6/26/12
6132007,NE,52.4,295.31,0,0,1,2,D1  ,Adams County,563.54,6/26/12
6144486,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,7/3/12
6144487,NE,86.15,485.48,0,0,1,2,D1  ,Adams County,563.54,7/3/12
6157209,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,7/10/12
6157210,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,7/10/12
6170377,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,7/17/12
6170378,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,7/17/12
6184084,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,7/24/12
6184085,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,7/24/12
6184086,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,7/24/12
6198007,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,7/31/12
6198008,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,7/31/12
6198009,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,7/31/12
6198010,NE,97.87,551.56,0,0,1,4,D3  ,Adams County,563.54,7/31/12
6211885,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,8/7/12
6211886,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,8/7/12
6211887,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,8/7/12
6211888,NE,99.82,562.53,0,0,1,4,D3  ,Adams County,563.54,8/7/12
6225648,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,8/14/12
6225649,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,8/14/12
6225650,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,8/14/12
6225651,NE,99.75,562.15,0,0,1,4,D3  ,Adams County,563.54,8/14/12
6239497,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,8/21/12
6239498,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,8/21/12
6239499,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,8/21/12
6239500,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,8/21/12
6253208,NE,100,563.54,0,0,1,1,D0  ,Adams County,563.54,8/28/12
6253209,NE,100,563.54,0,0,1,2,D1  ,Adams County,563.54,8/28/12
6253210,NE,100,563.54,0,0,1,3,D2  ,Adams County,563.54,8/28/12
6253211,NE,100,563.54,0,0,1,4,D3  ,Adams County,563.54,8/28/12
4228528,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,8/5/08
4238667,NE,15.88,136.43,0,0,1,1,D0  ,Antelope County,858.89,8/12/08
4258931,NE,3.09,26.52,0,0,1,1,D0  ,Antelope County,858.89,8/26/08
4268890,NE,3.19,27.43,0,0,1,1,D0  ,Antelope County,858.89,9/2/08
4584420,NE,86.31,741.27,0,0,1,1,D0  ,Antelope County,858.89,4/28/09
4593152,NE,86.31,741.27,0,0,1,1,D0  ,Antelope County,858.89,5/5/09
4601808,NE,86.31,741.27,0,0,1,1,D0  ,Antelope County,858.89,5/12/09
4610165,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,5/19/09
4618414,NE,95.13,817.04,0,0,1,1,D0  ,Antelope County,858.89,5/26/09
4626709,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,6/2/09
4635099,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,6/9/09
4643642,NE,65.5,562.62,0,0,1,1,D0  ,Antelope County,858.89,6/16/09
4652098,NE,67.19,577.1,0,0,1,1,D0  ,Antelope County,858.89,6/23/09
4677592,NE,6.03,51.77,0,0,1,1,D0  ,Antelope County,858.89,7/14/09
4686287,NE,68.28,586.48,0,0,1,1,D0  ,Antelope County,858.89,7/21/09
4695079,NE,68.28,586.48,0,0,1,1,D0  ,Antelope County,858.89,7/28/09
4703827,NE,68.28,586.48,0,0,1,1,D0  ,Antelope County,858.89,8/4/09
4712510,NE,68.28,586.48,0,0,1,1,D0  ,Antelope County,858.89,8/11/09
5428640,NE,53.09,456.02,0,0,1,1,D0  ,Antelope County,858.89,3/22/11
5438353,NE,53.09,456.02,0,0,1,1,D0  ,Antelope County,858.89,3/29/11
5448029,NE,31.77,272.84,0,0,1,1,D0  ,Antelope County,858.89,4/5/11
5457727,NE,40.1,344.42,0,0,1,1,D0  ,Antelope County,858.89,4/12/11
5467445,NE,40.1,344.42,0,0,1,1,D0  ,Antelope County,858.89,4/19/11
5486321,NE,2.88,24.75,0,0,1,1,D0  ,Antelope County,858.89,5/3/11
5495869,NE,2.88,24.75,0,0,1,1,D0  ,Antelope County,858.89,5/10/11
5619442,NE,1.88,16.13,0,0,1,1,D0  ,Antelope County,858.89,8/2/11
5630977,NE,1.88,16.13,0,0,1,1,D0  ,Antelope County,858.89,8/9/11
5642490,NE,1.88,16.13,0,0,1,1,D0  ,Antelope County,858.89,8/16/11
5654039,NE,0.79,6.8,0,0,1,1,D0  ,Antelope County,858.89,8/23/11
5665985,NE,0.73,6.27,0,0,1,1,D0  ,Antelope County,858.89,8/30/11
5677606,NE,0.73,6.27,0,0,1,1,D0  ,Antelope County,858.89,9/6/11
5689084,NE,1.7,14.61,0,0,1,1,D0  ,Antelope County,858.89,9/13/11
5700339,NE,1.7,14.61,0,0,1,1,D0  ,Antelope County,858.89,9/20/11
5711525,NE,1.7,14.61,0,0,1,1,D0  ,Antelope County,858.89,9/27/11
5722715,NE,39.02,335.13,0,0,1,1,D0  ,Antelope County,858.89,10/4/11
5767937,NE,65.27,560.6,0,0,1,1,D0  ,Antelope County,858.89,11/1/11
5779192,NE,86.57,743.52,0,0,1,1,D0  ,Antelope County,858.89,11/8/11
5790345,NE,31.78,272.99,0,0,1,1,D0  ,Antelope County,858.89,11/15/11
5801461,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,11/22/11
5812280,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,11/29/11
5822838,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,12/6/11
5833358,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,12/13/11
5843829,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,12/20/11
5854214,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,12/27/11
5864548,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,1/3/12
5874953,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,1/10/12
5885493,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,1/17/12
5896011,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,1/24/12
5906647,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,1/31/12
5917403,NE,84.24,723.5,0,0,1,1,D0  ,Antelope County,858.89,2/7/12
5928194,NE,84.24,723.5,0,0,1,1,D0  ,Antelope County,858.89,2/14/12
5938936,NE,84.24,723.5,0,0,1,1,D0  ,Antelope County,858.89,2/21/12
5949521,NE,84.24,723.5,0,0,1,1,D0  ,Antelope County,858.89,2/28/12
6001852,NE,14.96,128.51,0,0,1,1,D0  ,Antelope County,858.89,4/3/12
6012356,NE,14.96,128.51,0,0,1,1,D0  ,Antelope County,858.89,4/10/12
6023064,NE,14.96,128.51,0,0,1,1,D0  ,Antelope County,858.89,4/17/12
6033827,NE,14.96,128.51,0,0,1,1,D0  ,Antelope County,858.89,4/24/12
6120018,NE,9.5,81.61,0,0,1,1,D0  ,Antelope County,858.89,6/19/12
6132008,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,6/26/12
6144488,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,7/3/12
6144489,NE,99.89,857.98,0,0,1,2,D1  ,Antelope County,858.89,7/3/12
6157211,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,7/10/12
6157212,NE,100,858.89,0,0,1,2,D1  ,Antelope County,858.89,7/10/12
6170379,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,7/17/12
6170380,NE,100,858.89,0,0,1,2,D1  ,Antelope County,858.89,7/17/12
6170381,NE,100,858.89,0,0,1,3,D2  ,Antelope County,858.89,7/17/12
6184087,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,7/24/12
6184088,NE,100,858.89,0,0,1,2,D1  ,Antelope County,858.89,7/24/12
6184089,NE,100,858.89,0,0,1,3,D2  ,Antelope County,858.89,7/24/12
6184090,NE,96.34,827.45,0,0,1,4,D3  ,Antelope County,858.89,7/24/12
6198011,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,7/31/12
6198012,NE,100,858.89,0,0,1,2,D1  ,Antelope County,858.89,7/31/12
6198013,NE,100,858.89,0,0,1,3,D2  ,Antelope County,858.89,7/31/12
6198014,NE,100,858.89,0,0,1,4,D3  ,Antelope County,858.89,7/31/12
6211889,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,8/7/12
6211890,NE,100,858.89,0,0,1,2,D1  ,Antelope County,858.89,8/7/12
6211891,NE,100,858.89,0,0,1,3,D2  ,Antelope County,858.89,8/7/12
6211892,NE,100,858.89,0,0,1,4,D3  ,Antelope County,858.89,8/7/12
6225652,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,8/14/12
6225653,NE,100,858.89,0,0,1,2,D1  ,Antelope County,858.89,8/14/12
6225654,NE,100,858.89,0,0,1,3,D2  ,Antelope County,858.89,8/14/12
6225655,NE,100,858.89,0,0,1,4,D3  ,Antelope County,858.89,8/14/12
6239501,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,8/21/12
6239502,NE,100,858.89,0,0,1,2,D1  ,Antelope County,858.89,8/21/12
6239503,NE,100,858.89,0,0,1,3,D2  ,Antelope County,858.89,8/21/12
6239504,NE,100,858.89,0,0,1,4,D3  ,Antelope County,858.89,8/21/12
6253212,NE,100,858.89,0,0,1,1,D0  ,Antelope County,858.89,8/28/12
6253213,NE,100,858.89,0,0,1,2,D1  ,Antelope County,858.89,8/28/12
6253214,NE,100,858.89,0,0,1,3,D2  ,Antelope County,858.89,8/28/12
6253215,NE,100,858.89,0,0,1,4,D3  ,Antelope County,858.89,8/28/12
3726515,NE,57.25,412.75,0,0,1,1,D0  ,Arthur County,720.96,8/28/07
3738004,NE,57.25,412.75,0,0,1,1,D0  ,Arthur County,720.96,9/4/07
3749576,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,9/11/07
3761152,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,9/18/07
3772754,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,9/25/07
3784384,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,10/2/07
3796263,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,10/9/07
3808280,NE,90.74,654.23,0,0,1,1,D0  ,Arthur County,720.96,10/16/07
3819764,NE,90.74,654.23,0,0,1,1,D0  ,Arthur County,720.96,10/23/07
3830730,NE,90.74,654.23,0,0,1,1,D0  ,Arthur County,720.96,10/30/07
3841135,NE,90.74,654.23,0,0,1,1,D0  ,Arthur County,720.96,11/6/07
3851827,NE,90.74,654.23,0,0,1,1,D0  ,Arthur County,720.96,11/13/07
3862611,NE,90.74,654.23,0,0,1,1,D0  ,Arthur County,720.96,11/20/07
3873460,NE,90.74,654.23,0,0,1,1,D0  ,Arthur County,720.96,11/27/07
3884290,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,12/4/07
3895081,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,12/11/07
3905706,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,12/18/07
3916162,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,12/25/07
3930943,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,1/1/08
3941247,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,1/8/08
3951487,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,1/15/08
3961624,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,1/22/08
3971727,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,1/29/08
3981751,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,2/5/08
3991699,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,2/12/08
4001673,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,2/19/08
4011581,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,2/26/08
4021420,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,3/4/08
4031235,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,3/11/08
4031236,NE,0.12,0.89,0,0,1,2,D1  ,Arthur County,720.96,3/11/08
4040874,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,3/18/08
4040875,NE,0.12,0.89,0,0,1,2,D1  ,Arthur County,720.96,3/18/08
4050406,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,3/25/08
4050407,NE,0.12,0.89,0,0,1,2,D1  ,Arthur County,720.96,3/25/08
4059845,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,4/1/08
4059846,NE,0.12,0.89,0,0,1,2,D1  ,Arthur County,720.96,4/1/08
4069340,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,4/8/08
4069341,NE,0.12,0.89,0,0,1,2,D1  ,Arthur County,720.96,4/8/08
4078628,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,4/15/08
4087939,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,4/22/08
4097238,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,4/29/08
4106518,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,5/6/08
4115666,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,5/13/08
4124647,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,5/20/08
4133550,NE,31.41,226.43,0,0,1,1,D0  ,Arthur County,720.96,5/27/08
4142539,NE,31.41,226.43,0,0,1,1,D0  ,Arthur County,720.96,6/3/08
4151563,NE,31.49,227.02,0,0,1,1,D0  ,Arthur County,720.96,6/10/08
4160783,NE,31.49,227.02,0,0,1,1,D0  ,Arthur County,720.96,6/17/08
4170255,NE,31.49,227.02,0,0,1,1,D0  ,Arthur County,720.96,6/24/08
4179748,NE,31.49,227.02,0,0,1,1,D0  ,Arthur County,720.96,7/1/08
4189313,NE,31.49,227.02,0,0,1,1,D0  ,Arthur County,720.96,7/8/08
4198961,NE,31.49,227.02,0,0,1,1,D0  ,Arthur County,720.96,7/15/08
4208675,NE,31.84,229.56,0,0,1,1,D0  ,Arthur County,720.96,7/22/08
4218516,NE,31.84,229.56,0,0,1,1,D0  ,Arthur County,720.96,7/29/08
4228530,NE,31.84,229.56,0,0,1,1,D0  ,Arthur County,720.96,8/5/08
5175447,NE,85.65,617.49,0,0,1,1,D0  ,Arthur County,720.96,9/21/10
5184849,NE,85.23,614.5,0,0,1,1,D0  ,Arthur County,720.96,9/28/10
5194322,NE,85.23,614.5,0,0,1,1,D0  ,Arthur County,720.96,10/5/10
5203735,NE,85.23,614.5,0,0,1,1,D0  ,Arthur County,720.96,10/12/10
5213335,NE,85.23,614.5,0,0,1,1,D0  ,Arthur County,720.96,10/19/10
5223154,NE,86.12,620.89,0,0,1,1,D0  ,Arthur County,720.96,10/26/10
5233072,NE,86.12,620.89,0,0,1,1,D0  ,Arthur County,720.96,11/2/10
5242992,NE,86.12,620.89,0,0,1,1,D0  ,Arthur County,720.96,11/9/10
5252902,NE,86.12,620.89,0,0,1,1,D0  ,Arthur County,720.96,11/16/10
5262940,NE,86.12,620.89,0,0,1,1,D0  ,Arthur County,720.96,11/23/10
5272773,NE,86.12,620.89,0,0,1,1,D0  ,Arthur County,720.96,11/30/10
5282482,NE,86.12,620.89,0,0,1,1,D0  ,Arthur County,720.96,12/7/10
5292096,NE,86.12,620.89,0,0,1,1,D0  ,Arthur County,720.96,12/14/10
5301700,NE,86.12,620.89,0,0,1,1,D0  ,Arthur County,720.96,12/21/10
5311379,NE,86.12,620.89,0,0,1,1,D0  ,Arthur County,720.96,12/28/10
5320983,NE,86.73,625.27,0,0,1,1,D0  ,Arthur County,720.96,1/4/11
5330639,NE,86.73,625.27,0,0,1,1,D0  ,Arthur County,720.96,1/11/11
5340326,NE,87.59,631.46,0,0,1,1,D0  ,Arthur County,720.96,1/18/11
5350016,NE,87.59,631.46,0,0,1,1,D0  ,Arthur County,720.96,1/25/11
5359828,NE,87.59,631.46,0,0,1,1,D0  ,Arthur County,720.96,2/1/11
5369789,NE,87.59,631.46,0,0,1,1,D0  ,Arthur County,720.96,2/8/11
5379705,NE,87.59,631.46,0,0,1,1,D0  ,Arthur County,720.96,2/15/11
5389605,NE,87.59,631.46,0,0,1,1,D0  ,Arthur County,720.96,2/22/11
5399508,NE,87.59,631.46,0,0,1,1,D0  ,Arthur County,720.96,3/1/11
5409327,NE,87.59,631.46,0,0,1,1,D0  ,Arthur County,720.96,3/8/11
5418961,NE,87.59,631.46,0,0,1,1,D0  ,Arthur County,720.96,3/15/11
5428642,NE,87.59,631.46,0,0,1,1,D0  ,Arthur County,720.96,3/22/11
5438355,NE,87.59,631.46,0,0,1,1,D0  ,Arthur County,720.96,3/29/11
5448031,NE,57.82,416.87,0,0,1,1,D0  ,Arthur County,720.96,4/5/11
5457729,NE,58.91,424.74,0,0,1,1,D0  ,Arthur County,720.96,4/12/11
5689086,NE,75.22,542.34,0,0,1,1,D0  ,Arthur County,720.96,9/13/11
5896013,NE,29.71,214.23,0,0,1,1,D0  ,Arthur County,720.96,1/24/12
5906649,NE,29.71,214.23,0,0,1,1,D0  ,Arthur County,720.96,1/31/12
5970595,NE,22.63,163.12,0,0,1,1,D0  ,Arthur County,720.96,3/13/12
5981127,NE,22.63,163.12,0,0,1,1,D0  ,Arthur County,720.96,3/20/12
5991503,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,3/27/12
6001853,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,4/3/12
6012357,NE,100,720.96,0,0,1,1,D0  ,Arthur County,720.96,4/10/12
6023066,NE,95.41,687.86,0,0,1,1,D0  ,Arthur County,720.96,4/17/12
6023067,NE,48.48,349.56,0,0,1,2,D1  ,Arthur County,720.96,4/17/12
6033829,NE,95.41,687.86,0,0,1,1,D0  ,Arthur County,720.96,4/24/12
