ReleaseDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20020402,6057,Nevada County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
20020326,6057,Nevada County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
20020319,6057,Nevada County,CA,100,0,0,0,0,0,3/19/02,3/25/02,1
20020312,6057,Nevada County,CA,100,0,0,0,0,0,3/12/02,3/18/02,1
20020305,6057,Nevada County,CA,99.77,0.23,0,0,0,0,3/5/02,3/11/02,1
20020226,6057,Nevada County,CA,99.6,0.4,0,0,0,0,2/26/02,3/4/02,1
20020219,6057,Nevada County,CA,98.77,1.23,0,0,0,0,2/19/02,2/25/02,1
20020212,6057,Nevada County,CA,96.87,3.13,0,0,0,0,2/12/02,2/18/02,1
20020205,6057,Nevada County,CA,99.28,0.72,0,0,0,0,2/5/02,2/11/02,1
20020129,6057,Nevada County,CA,95.78,4.22,0,0,0,0,1/29/02,2/4/02,1
20020122,6057,Nevada County,CA,99,1,0,0,0,0,1/22/02,1/28/02,1
20020115,6057,Nevada County,CA,95.14,4.86,0,0,0,0,1/15/02,1/21/02,1
20020108,6057,Nevada County,CA,97.17,2.83,0,0,0,0,1/8/02,1/14/02,1
20020101,6057,Nevada County,CA,28.15,71.85,40.11,14.19,0,0,1/1/02,1/7/02,1
20011225,6057,Nevada County,CA,0,100,78.61,34.04,0,0,12/25/01,12/31/01,1
20011218,6057,Nevada County,CA,0,100,100,69.19,3.83,0,12/18/01,12/24/01,1
20011211,6057,Nevada County,CA,0,100,100,68.76,13.51,0,12/11/01,12/17/01,1
20011204,6057,Nevada County,CA,0,100,100,70.28,22.69,0,12/4/01,12/10/01,1
20011127,6057,Nevada County,CA,0,100,100,100,67.51,0,11/27/01,12/3/01,1
20011120,6057,Nevada County,CA,0,100,100,100,67.52,0,11/20/01,11/26/01,1
20011113,6057,Nevada County,CA,0,100,100,100,67.52,0,11/13/01,11/19/01,1
20011106,6057,Nevada County,CA,0,100,100,100,67.52,0,11/6/01,11/12/01,1
20011030,6057,Nevada County,CA,0,100,100,100,67.52,0,10/30/01,11/5/01,1
20011023,6057,Nevada County,CA,0,100,100,100,73.5,0,10/23/01,10/29/01,1
20011016,6057,Nevada County,CA,0,100,100,100,73.5,0,10/16/01,10/22/01,1
20011009,6057,Nevada County,CA,0,100,100,100,73.5,0,10/9/01,10/15/01,1
20011002,6057,Nevada County,CA,0,100,100,100,73.5,0,10/2/01,10/8/01,1
20010925,6057,Nevada County,CA,0,100,100,100,73.5,0,9/25/01,10/1/01,1
20010918,6057,Nevada County,CA,0,100,100,100,73.5,0,9/18/01,9/24/01,1
20010911,6057,Nevada County,CA,0,100,100,100,73.5,0,9/11/01,9/17/01,1
20010904,6057,Nevada County,CA,0,100,100,100,73.5,0,9/4/01,9/10/01,1
20010828,6057,Nevada County,CA,0,100,100,100,73.5,0,8/28/01,9/3/01,1
20010821,6057,Nevada County,CA,0,100,100,91.02,53.29,0,8/21/01,8/27/01,1
20010814,6057,Nevada County,CA,0,100,98.01,53.74,22.4,0,8/14/01,8/20/01,1
20010807,6057,Nevada County,CA,0,100,98.01,53.74,22.6,0,8/7/01,8/13/01,1
20010731,6057,Nevada County,CA,0,100,98.01,53.74,22.6,0,7/31/01,8/6/01,1
20010724,6057,Nevada County,CA,0,100,98.01,53.74,22.6,0,7/24/01,7/30/01,1
20010717,6057,Nevada County,CA,0,100,98.01,53.74,22.6,0,7/17/01,7/23/01,1
20010710,6057,Nevada County,CA,0,100,94.98,38.77,22.6,0,7/10/01,7/16/01,1
20010703,6057,Nevada County,CA,0,100,94.98,38.76,10.02,0,7/3/01,7/9/01,1
20010626,6057,Nevada County,CA,0,100,94.98,38.19,0,0,6/26/01,7/2/01,1
20010619,6057,Nevada County,CA,0,100,60.07,27.25,0,0,6/19/01,6/25/01,1
20010612,6057,Nevada County,CA,0,100,60.56,34.23,0,0,6/12/01,6/18/01,1
20010605,6057,Nevada County,CA,0,100,37.7,0,0,0,6/5/01,6/11/01,1
20010529,6057,Nevada County,CA,0.5,99.5,37.7,0,0,0,5/29/01,6/4/01,1
20010522,6057,Nevada County,CA,0.5,99.5,37.7,0,0,0,5/22/01,5/28/01,1
20010515,6057,Nevada County,CA,0.5,99.5,37.7,0,0,0,5/15/01,5/21/01,1
20010508,6057,Nevada County,CA,0,100,33.79,0,0,0,5/8/01,5/14/01,1
20010501,6057,Nevada County,CA,0,100,33.79,0,0,0,5/1/01,5/7/01,1
20010424,6057,Nevada County,CA,0,100,33.79,0,0,0,4/24/01,4/30/01,1
20010417,6057,Nevada County,CA,0,100,33.79,0,0,0,4/17/01,4/23/01,1
20010410,6057,Nevada County,CA,28.77,71.23,23.06,0,0,0,4/10/01,4/16/01,1
20010403,6057,Nevada County,CA,5.99,94.01,37.57,0,0,0,4/3/01,4/9/01,1
20010327,6057,Nevada County,CA,6.57,93.43,0,0,0,0,3/27/01,4/2/01,1
20010320,6057,Nevada County,CA,6.57,93.43,0,0,0,0,3/20/01,3/26/01,1
20010313,6057,Nevada County,CA,6.57,93.43,0,0,0,0,3/13/01,3/19/01,1
20010306,6057,Nevada County,CA,6.57,93.43,0,0,0,0,3/6/01,3/12/01,1
20010227,6057,Nevada County,CA,6.57,93.43,0,0,0,0,2/27/01,3/5/01,1
20010220,6057,Nevada County,CA,6.57,93.43,0,0,0,0,2/20/01,2/26/01,1
20010213,6057,Nevada County,CA,6.57,93.43,0,0,0,0,2/13/01,2/19/01,1
20010206,6057,Nevada County,CA,0,100,0,0,0,0,2/6/01,2/12/01,1
20010130,6057,Nevada County,CA,54.76,45.24,0,0,0,0,1/30/01,2/5/01,1
20010123,6057,Nevada County,CA,54.75,45.25,0,0,0,0,1/23/01,1/29/01,1
20010116,6057,Nevada County,CA,63.93,36.07,0,0,0,0,1/16/01,1/22/01,1
20010109,6057,Nevada County,CA,23.06,76.94,0,0,0,0,1/9/01,1/15/01,1
20010102,6057,Nevada County,CA,100,0,0,0,0,0,1/2/01,1/8/01,1
20001226,6057,Nevada County,CA,100,0,0,0,0,0,12/26/00,1/1/01,1
20001219,6057,Nevada County,CA,100,0,0,0,0,0,12/19/00,12/25/00,1
20001212,6057,Nevada County,CA,100,0,0,0,0,0,12/12/00,12/18/00,1
20001205,6057,Nevada County,CA,100,0,0,0,0,0,12/5/00,12/11/00,1
20001128,6057,Nevada County,CA,100,0,0,0,0,0,11/28/00,12/4/00,1
20001121,6057,Nevada County,CA,100,0,0,0,0,0,11/21/00,11/27/00,1
20001114,6057,Nevada County,CA,100,0,0,0,0,0,11/14/00,11/20/00,1
20001107,6057,Nevada County,CA,100,0,0,0,0,0,11/7/00,11/13/00,1
20001031,6057,Nevada County,CA,100,0,0,0,0,0,10/31/00,11/6/00,1
20001024,6057,Nevada County,CA,100,0,0,0,0,0,10/24/00,10/30/00,1
20001017,6057,Nevada County,CA,100,0,0,0,0,0,10/17/00,10/23/00,1
20001010,6057,Nevada County,CA,100,0,0,0,0,0,10/10/00,10/16/00,1
20001003,6057,Nevada County,CA,100,0,0,0,0,0,10/3/00,10/9/00,1
20000926,6057,Nevada County,CA,100,0,0,0,0,0,9/26/00,10/2/00,1
20000919,6057,Nevada County,CA,100,0,0,0,0,0,9/19/00,9/25/00,1
20000912,6057,Nevada County,CA,100,0,0,0,0,0,9/12/00,9/18/00,1
20000905,6057,Nevada County,CA,100,0,0,0,0,0,9/5/00,9/11/00,1
20000829,6057,Nevada County,CA,100,0,0,0,0,0,8/29/00,9/4/00,1
20000822,6057,Nevada County,CA,100,0,0,0,0,0,8/22/00,8/28/00,1
20120828,6059,Orange County,CA,45.17,54.83,0,0,0,0,8/28/12,9/3/12,1
20120821,6059,Orange County,CA,44.24,55.76,0,0,0,0,8/21/12,8/27/12,1
20120814,6059,Orange County,CA,44.24,55.76,0,0,0,0,8/14/12,8/20/12,1
20120807,6059,Orange County,CA,42.98,57.02,0,0,0,0,8/7/12,8/13/12,1
20120731,6059,Orange County,CA,42.98,57.02,0,0,0,0,7/31/12,8/6/12,1
20120724,6059,Orange County,CA,42.98,57.02,0,0,0,0,7/24/12,7/30/12,1
20120717,6059,Orange County,CA,42.98,57.02,0,0,0,0,7/17/12,7/23/12,1
20120710,6059,Orange County,CA,42.98,57.02,0,0,0,0,7/10/12,7/16/12,1
20120703,6059,Orange County,CA,42.98,57.02,0,0,0,0,7/3/12,7/9/12,1
20120626,6059,Orange County,CA,40.28,59.72,0,0,0,0,6/26/12,7/2/12,1
20120619,6059,Orange County,CA,40.28,59.72,0,0,0,0,6/19/12,6/25/12,1
20120612,6059,Orange County,CA,40.28,59.72,0,0,0,0,6/12/12,6/18/12,1
20120605,6059,Orange County,CA,40.28,59.72,0,0,0,0,6/5/12,6/11/12,1
20120529,6059,Orange County,CA,40.28,59.72,0,0,0,0,5/29/12,6/4/12,1
20120522,6059,Orange County,CA,40.28,59.72,0,0,0,0,5/22/12,5/28/12,1
20120515,6059,Orange County,CA,40.28,59.72,0,0,0,0,5/15/12,5/21/12,1
20120508,6059,Orange County,CA,40.28,59.72,0,0,0,0,5/8/12,5/14/12,1
20120501,6059,Orange County,CA,39.95,60.05,0,0,0,0,5/1/12,5/7/12,1
20120424,6059,Orange County,CA,39.95,60.05,0,0,0,0,4/24/12,4/30/12,1
20120417,6059,Orange County,CA,39.95,60.05,0,0,0,0,4/17/12,4/23/12,1
20120410,6059,Orange County,CA,0,100,100,0,0,0,4/10/12,4/16/12,1
20120403,6059,Orange County,CA,0,100,100,0,0,0,4/3/12,4/9/12,1
20120327,6059,Orange County,CA,0,100,100,0,0,0,3/27/12,4/2/12,1
20120320,6059,Orange County,CA,0,100,100,0,0,0,3/20/12,3/26/12,1
20120313,6059,Orange County,CA,0,100,100,0,0,0,3/13/12,3/19/12,1
20120306,6059,Orange County,CA,0,100,0,0,0,0,3/6/12,3/12/12,1
20120228,6059,Orange County,CA,0,100,0,0,0,0,2/28/12,3/5/12,1
20120221,6059,Orange County,CA,0,100,0,0,0,0,2/21/12,2/27/12,1
20120214,6059,Orange County,CA,37.83,62.17,0,0,0,0,2/14/12,2/20/12,1
20120207,6059,Orange County,CA,37.83,62.17,0,0,0,0,2/7/12,2/13/12,1
20120131,6059,Orange County,CA,37.83,62.17,0,0,0,0,1/31/12,2/6/12,1
20120124,6059,Orange County,CA,100,0,0,0,0,0,1/24/12,1/30/12,1
20120117,6059,Orange County,CA,100,0,0,0,0,0,1/17/12,1/23/12,1
20120110,6059,Orange County,CA,100,0,0,0,0,0,1/10/12,1/16/12,1
20120103,6059,Orange County,CA,100,0,0,0,0,0,1/3/12,1/9/12,1
20111227,6059,Orange County,CA,100,0,0,0,0,0,12/27/11,1/2/12,1
20111220,6059,Orange County,CA,100,0,0,0,0,0,12/20/11,12/26/11,1
20111213,6059,Orange County,CA,100,0,0,0,0,0,12/13/11,12/19/11,1
20111206,6059,Orange County,CA,100,0,0,0,0,0,12/6/11,12/12/11,1
20111129,6059,Orange County,CA,100,0,0,0,0,0,11/29/11,12/5/11,1
20111122,6059,Orange County,CA,100,0,0,0,0,0,11/22/11,11/28/11,1
20111115,6059,Orange County,CA,100,0,0,0,0,0,11/15/11,11/21/11,1
20111108,6059,Orange County,CA,100,0,0,0,0,0,11/8/11,11/14/11,1
20111101,6059,Orange County,CA,100,0,0,0,0,0,11/1/11,11/7/11,1
20111025,6059,Orange County,CA,100,0,0,0,0,0,10/25/11,10/31/11,1
20111018,6059,Orange County,CA,100,0,0,0,0,0,10/18/11,10/24/11,1
20111011,6059,Orange County,CA,100,0,0,0,0,0,10/11/11,10/17/11,1
20111004,6059,Orange County,CA,100,0,0,0,0,0,10/4/11,10/10/11,1
20110927,6059,Orange County,CA,100,0,0,0,0,0,9/27/11,10/3/11,1
20110920,6059,Orange County,CA,100,0,0,0,0,0,9/20/11,9/26/11,1
20110913,6059,Orange County,CA,100,0,0,0,0,0,9/13/11,9/19/11,1
20110906,6059,Orange County,CA,100,0,0,0,0,0,9/6/11,9/12/11,1
20110830,6059,Orange County,CA,100,0,0,0,0,0,8/30/11,9/5/11,1
20110823,6059,Orange County,CA,100,0,0,0,0,0,8/23/11,8/29/11,1
20110816,6059,Orange County,CA,100,0,0,0,0,0,8/16/11,8/22/11,1
20110809,6059,Orange County,CA,100,0,0,0,0,0,8/9/11,8/15/11,1
20110802,6059,Orange County,CA,100,0,0,0,0,0,8/2/11,8/8/11,1
20110726,6059,Orange County,CA,100,0,0,0,0,0,7/26/11,8/1/11,1
20110719,6059,Orange County,CA,100,0,0,0,0,0,7/19/11,7/25/11,1
20110712,6059,Orange County,CA,100,0,0,0,0,0,7/12/11,7/18/11,1
20110705,6059,Orange County,CA,100,0,0,0,0,0,7/5/11,7/11/11,1
20110628,6059,Orange County,CA,100,0,0,0,0,0,6/28/11,7/4/11,1
20110621,6059,Orange County,CA,100,0,0,0,0,0,6/21/11,6/27/11,1
20110614,6059,Orange County,CA,100,0,0,0,0,0,6/14/11,6/20/11,1
20110607,6059,Orange County,CA,100,0,0,0,0,0,6/7/11,6/13/11,1
20110531,6059,Orange County,CA,100,0,0,0,0,0,5/31/11,6/6/11,1
20110524,6059,Orange County,CA,100,0,0,0,0,0,5/24/11,5/30/11,1
20110517,6059,Orange County,CA,100,0,0,0,0,0,5/17/11,5/23/11,1
20110510,6059,Orange County,CA,100,0,0,0,0,0,5/10/11,5/16/11,1
20110503,6059,Orange County,CA,100,0,0,0,0,0,5/3/11,5/9/11,1
20110426,6059,Orange County,CA,100,0,0,0,0,0,4/26/11,5/2/11,1
20110419,6059,Orange County,CA,100,0,0,0,0,0,4/19/11,4/25/11,1
20110412,6059,Orange County,CA,100,0,0,0,0,0,4/12/11,4/18/11,1
20110405,6059,Orange County,CA,100,0,0,0,0,0,4/5/11,4/11/11,1
20110329,6059,Orange County,CA,100,0,0,0,0,0,3/29/11,4/4/11,1
20110322,6059,Orange County,CA,100,0,0,0,0,0,3/22/11,3/28/11,1
20110315,6059,Orange County,CA,100,0,0,0,0,0,3/15/11,3/21/11,1
20110308,6059,Orange County,CA,100,0,0,0,0,0,3/8/11,3/14/11,1
20110301,6059,Orange County,CA,100,0,0,0,0,0,3/1/11,3/7/11,1
20110222,6059,Orange County,CA,100,0,0,0,0,0,2/22/11,2/28/11,1
20110215,6059,Orange County,CA,100,0,0,0,0,0,2/15/11,2/21/11,1
20110208,6059,Orange County,CA,100,0,0,0,0,0,2/8/11,2/14/11,1
20110201,6059,Orange County,CA,100,0,0,0,0,0,2/1/11,2/7/11,1
20110125,6059,Orange County,CA,100,0,0,0,0,0,1/25/11,1/31/11,1
20110118,6059,Orange County,CA,100,0,0,0,0,0,1/18/11,1/24/11,1
20110111,6059,Orange County,CA,100,0,0,0,0,0,1/11/11,1/17/11,1
20110104,6059,Orange County,CA,100,0,0,0,0,0,1/4/11,1/10/11,1
20101228,6059,Orange County,CA,100,0,0,0,0,0,12/28/10,1/3/11,1
20101221,6059,Orange County,CA,100,0,0,0,0,0,12/21/10,12/27/10,1
20101214,6059,Orange County,CA,100,0,0,0,0,0,12/14/10,12/20/10,1
20101207,6059,Orange County,CA,100,0,0,0,0,0,12/7/10,12/13/10,1
20101130,6059,Orange County,CA,100,0,0,0,0,0,11/30/10,12/6/10,1
20101123,6059,Orange County,CA,100,0,0,0,0,0,11/23/10,11/29/10,1
20101116,6059,Orange County,CA,100,0,0,0,0,0,11/16/10,11/22/10,1
20101109,6059,Orange County,CA,100,0,0,0,0,0,11/9/10,11/15/10,1
20101102,6059,Orange County,CA,100,0,0,0,0,0,11/2/10,11/8/10,1
20101026,6059,Orange County,CA,100,0,0,0,0,0,10/26/10,11/1/10,1
20101019,6059,Orange County,CA,100,0,0,0,0,0,10/19/10,10/25/10,1
20101012,6059,Orange County,CA,100,0,0,0,0,0,10/12/10,10/18/10,1
20101005,6059,Orange County,CA,100,0,0,0,0,0,10/5/10,10/11/10,1
20100928,6059,Orange County,CA,100,0,0,0,0,0,9/28/10,10/4/10,1
20100921,6059,Orange County,CA,100,0,0,0,0,0,9/21/10,9/27/10,1
20100914,6059,Orange County,CA,100,0,0,0,0,0,9/14/10,9/20/10,1
20100907,6059,Orange County,CA,100,0,0,0,0,0,9/7/10,9/13/10,1
20100831,6059,Orange County,CA,100,0,0,0,0,0,8/31/10,9/6/10,1
20100824,6059,Orange County,CA,100,0,0,0,0,0,8/24/10,8/30/10,1
20100817,6059,Orange County,CA,100,0,0,0,0,0,8/17/10,8/23/10,1
20100810,6059,Orange County,CA,100,0,0,0,0,0,8/10/10,8/16/10,1
20100803,6059,Orange County,CA,100,0,0,0,0,0,8/3/10,8/9/10,1
20100727,6059,Orange County,CA,100,0,0,0,0,0,7/27/10,8/2/10,1
20100720,6059,Orange County,CA,100,0,0,0,0,0,7/20/10,7/26/10,1
20100713,6059,Orange County,CA,100,0,0,0,0,0,7/13/10,7/19/10,1
20100706,6059,Orange County,CA,100,0,0,0,0,0,7/6/10,7/12/10,1
20100629,6059,Orange County,CA,100,0,0,0,0,0,6/29/10,7/5/10,1
20100622,6059,Orange County,CA,100,0,0,0,0,0,6/22/10,6/28/10,1
20100615,6059,Orange County,CA,100,0,0,0,0,0,6/15/10,6/21/10,1
20100608,6059,Orange County,CA,100,0,0,0,0,0,6/8/10,6/14/10,1
20100601,6059,Orange County,CA,100,0,0,0,0,0,6/1/10,6/7/10,1
20100525,6059,Orange County,CA,100,0,0,0,0,0,5/25/10,5/31/10,1
20100518,6059,Orange County,CA,100,0,0,0,0,0,5/18/10,5/24/10,1
20100511,6059,Orange County,CA,100,0,0,0,0,0,5/11/10,5/17/10,1
20100504,6059,Orange County,CA,100,0,0,0,0,0,5/4/10,5/10/10,1
20100427,6059,Orange County,CA,100,0,0,0,0,0,4/27/10,5/3/10,1
20100420,6059,Orange County,CA,100,0,0,0,0,0,4/20/10,4/26/10,1
20100413,6059,Orange County,CA,100,0,0,0,0,0,4/13/10,4/19/10,1
20100406,6059,Orange County,CA,100,0,0,0,0,0,4/6/10,4/12/10,1
20100330,6059,Orange County,CA,100,0,0,0,0,0,3/30/10,4/5/10,1
20100323,6059,Orange County,CA,100,0,0,0,0,0,3/23/10,3/29/10,1
20100316,6059,Orange County,CA,100,0,0,0,0,0,3/16/10,3/22/10,1
20100309,6059,Orange County,CA,100,0,0,0,0,0,3/9/10,3/15/10,1
20100302,6059,Orange County,CA,100,0,0,0,0,0,3/2/10,3/8/10,1
20100223,6059,Orange County,CA,100,0,0,0,0,0,2/23/10,3/1/10,1
20100216,6059,Orange County,CA,100,0,0,0,0,0,2/16/10,2/22/10,1
20100209,6059,Orange County,CA,71.93,28.07,0,0,0,0,2/9/10,2/15/10,1
20100202,6059,Orange County,CA,71.93,28.07,0,0,0,0,2/2/10,2/8/10,1
20100126,6059,Orange County,CA,71.02,28.98,0,0,0,0,1/26/10,2/1/10,1
20100119,6059,Orange County,CA,0,100,33.66,0,0,0,1/19/10,1/25/10,1
20100112,6059,Orange County,CA,0,100,99.57,12.38,0,0,1/12/10,1/18/10,1
20100105,6059,Orange County,CA,0,100,99.57,12.38,0,0,1/5/10,1/11/10,1
20091229,6059,Orange County,CA,0,100,99.57,12.38,0,0,12/29/09,1/4/10,1
20091222,6059,Orange County,CA,0,100,99.57,12.38,0,0,12/22/09,12/28/09,1
20091215,6059,Orange County,CA,0,100,99.57,12.38,0,0,12/15/09,12/21/09,1
20091208,6059,Orange County,CA,0,100,100,81.78,0,0,12/8/09,12/14/09,1
20091201,6059,Orange County,CA,0,100,100,81.78,0,0,12/1/09,12/7/09,1
20091124,6059,Orange County,CA,0,100,100,81.78,0,0,11/24/09,11/30/09,1
20091117,6059,Orange County,CA,0,100,100,81.78,0,0,11/17/09,11/23/09,1
20091110,6059,Orange County,CA,0,100,100,81.78,0,0,11/10/09,11/16/09,1
20091103,6059,Orange County,CA,0,100,100,81.78,0,0,11/3/09,11/9/09,1
20091027,6059,Orange County,CA,0,100,100,81.78,0,0,10/27/09,11/2/09,1
20091020,6059,Orange County,CA,0,100,100,81.78,0,0,10/20/09,10/26/09,1
20091013,6059,Orange County,CA,0,100,100,100,0,0,10/13/09,10/19/09,1
20091006,6059,Orange County,CA,0,100,100,100,0,0,10/6/09,10/12/09,1
20090929,6059,Orange County,CA,0,100,100,100,0,0,9/29/09,10/5/09,1
20090922,6059,Orange County,CA,0,100,100,100,0,0,9/22/09,9/28/09,1
20090915,6059,Orange County,CA,0,100,100,100,0,0,9/15/09,9/21/09,1
20090908,6059,Orange County,CA,0,100,100,100,0,0,9/8/09,9/14/09,1
20090901,6059,Orange County,CA,0,100,100,100,0,0,9/1/09,9/7/09,1
20090825,6059,Orange County,CA,0,100,100,100,0,0,8/25/09,8/31/09,1
20090818,6059,Orange County,CA,0,100,100,100,0,0,8/18/09,8/24/09,1
20090811,6059,Orange County,CA,0,100,100,100,0,0,8/11/09,8/17/09,1
20090804,6059,Orange County,CA,0,100,100,100,0,0,8/4/09,8/10/09,1
20090728,6059,Orange County,CA,0,100,100,100,0,0,7/28/09,8/3/09,1
20090721,6059,Orange County,CA,0,100,100,100,0,0,7/21/09,7/27/09,1
20090714,6059,Orange County,CA,0,100,100,100,0,0,7/14/09,7/20/09,1
20090707,6059,Orange County,CA,0,100,100,100,0,0,7/7/09,7/13/09,1
20090630,6059,Orange County,CA,0,100,100,100,0,0,6/30/09,7/6/09,1
20090623,6059,Orange County,CA,0,100,100,100,0,0,6/23/09,6/29/09,1
20090616,6059,Orange County,CA,0,100,100,100,0,0,6/16/09,6/22/09,1
20090609,6059,Orange County,CA,0,100,100,100,0,0,6/9/09,6/15/09,1
20090602,6059,Orange County,CA,0,100,100,100,0,0,6/2/09,6/8/09,1
20090526,6059,Orange County,CA,0,100,100,0,0,0,5/26/09,6/1/09,1
20090519,6059,Orange County,CA,0,100,100,0,0,0,5/19/09,5/25/09,1
20090512,6059,Orange County,CA,0,100,100,0,0,0,5/12/09,5/18/09,1
20090505,6059,Orange County,CA,0,100,100,0,0,0,5/5/09,5/11/09,1
20090428,6059,Orange County,CA,0,100,100,0,0,0,4/28/09,5/4/09,1
20090421,6059,Orange County,CA,0,100,100,0,0,0,4/21/09,4/27/09,1
20090414,6059,Orange County,CA,0,100,0,0,0,0,4/14/09,4/20/09,1
20090407,6059,Orange County,CA,0,100,0,0,0,0,4/7/09,4/13/09,1
20090331,6059,Orange County,CA,0,100,0,0,0,0,3/31/09,4/6/09,1
20090324,6059,Orange County,CA,0,100,0,0,0,0,3/24/09,3/30/09,1
20090317,6059,Orange County,CA,0,100,0,0,0,0,3/17/09,3/23/09,1
20090310,6059,Orange County,CA,0,100,0,0,0,0,3/10/09,3/16/09,1
20090303,6059,Orange County,CA,0,100,100,0,0,0,3/3/09,3/9/09,1
20090224,6059,Orange County,CA,0,100,100,0,0,0,2/24/09,3/2/09,1
20090217,6059,Orange County,CA,0,100,100,0,0,0,2/17/09,2/23/09,1
20090210,6059,Orange County,CA,0,100,100,0,0,0,2/10/09,2/16/09,1
20090203,6059,Orange County,CA,0,100,100,0,0,0,2/3/09,2/9/09,1
20090127,6059,Orange County,CA,0,100,100,0,0,0,1/27/09,2/2/09,1
20090120,6059,Orange County,CA,0,100,100,0,0,0,1/20/09,1/26/09,1
20090113,6059,Orange County,CA,0,100,100,0,0,0,1/13/09,1/19/09,1
20090106,6059,Orange County,CA,0,100,100,0,0,0,1/6/09,1/12/09,1
20081230,6059,Orange County,CA,0,100,100,0,0,0,12/30/08,1/5/09,1
20081223,6059,Orange County,CA,0,100,100,0,0,0,12/23/08,12/29/08,1
20081216,6059,Orange County,CA,0,100,100,0.03,0,0,12/16/08,12/22/08,1
20081209,6059,Orange County,CA,0,100,100,0.03,0,0,12/9/08,12/15/08,1
20081202,6059,Orange County,CA,0,100,100,0.03,0,0,12/2/08,12/8/08,1
20081125,6059,Orange County,CA,0,100,100,0.03,0,0,11/25/08,12/1/08,1
20081118,6059,Orange County,CA,0,100,100,0.03,0,0,11/18/08,11/24/08,1
20081111,6059,Orange County,CA,0,100,100,0.03,0,0,11/11/08,11/17/08,1
20081104,6059,Orange County,CA,0,100,100,7.49,0,0,11/4/08,11/10/08,1
20081028,6059,Orange County,CA,0,100,100,7.49,0,0,10/28/08,11/3/08,1
20081021,6059,Orange County,CA,0,100,100,6.99,0,0,10/21/08,10/27/08,1
20081014,6059,Orange County,CA,0,100,100,7,0,0,10/14/08,10/20/08,1
20081007,6059,Orange County,CA,0,100,100,7.59,0,0,10/7/08,10/13/08,1
20080930,6059,Orange County,CA,0,100,100,7.59,0,0,9/30/08,10/6/08,1
20080923,6059,Orange County,CA,0,100,100,7.59,0,0,9/23/08,9/29/08,1
20080916,6059,Orange County,CA,0,100,100,0,0,0,9/16/08,9/22/08,1
20080909,6059,Orange County,CA,0,100,100,0,0,0,9/9/08,9/15/08,1
20080902,6059,Orange County,CA,0,100,100,0,0,0,9/2/08,9/8/08,1
20080826,6059,Orange County,CA,0,100,100,0,0,0,8/26/08,9/1/08,1
20080819,6059,Orange County,CA,0,100,100,0,0,0,8/19/08,8/25/08,1
20080812,6059,Orange County,CA,0,100,100,0,0,0,8/12/08,8/18/08,1
20080805,6059,Orange County,CA,0,100,100,0,0,0,8/5/08,8/11/08,1
20080729,6059,Orange County,CA,0,100,100,0,0,0,7/29/08,8/4/08,1
20080722,6059,Orange County,CA,0,100,100,0,0,0,7/22/08,7/28/08,1
20080715,6059,Orange County,CA,0,100,100,0,0,0,7/15/08,7/21/08,1
20080708,6059,Orange County,CA,0,100,100,0,0,0,7/8/08,7/14/08,1
20080701,6059,Orange County,CA,0,100,100,0,0,0,7/1/08,7/7/08,1
20080624,6059,Orange County,CA,0,100,100,0,0,0,6/24/08,6/30/08,1
20080617,6059,Orange County,CA,0,100,100,0,0,0,6/17/08,6/23/08,1
20080610,6059,Orange County,CA,0,100,0,0,0,0,6/10/08,6/16/08,1
20080603,6059,Orange County,CA,0,100,0,0,0,0,6/3/08,6/9/08,1
20080527,6059,Orange County,CA,0,100,0,0,0,0,5/27/08,6/2/08,1
20080520,6059,Orange County,CA,0,100,0,0,0,0,5/20/08,5/26/08,1
20080513,6059,Orange County,CA,0,100,0,0,0,0,5/13/08,5/19/08,1
20080506,6059,Orange County,CA,0,100,0,0,0,0,5/6/08,5/12/08,1
20080429,6059,Orange County,CA,0,100,0,0,0,0,4/29/08,5/5/08,1
20080422,6059,Orange County,CA,21.71,78.29,0,0,0,0,4/22/08,4/28/08,1
20080415,6059,Orange County,CA,21.71,78.29,0,0,0,0,4/15/08,4/21/08,1
20080408,6059,Orange County,CA,21.71,78.29,0,0,0,0,4/8/08,4/14/08,1
20080401,6059,Orange County,CA,21.71,78.29,0,0,0,0,4/1/08,4/7/08,1
20080325,6059,Orange County,CA,21.71,78.29,0,0,0,0,3/25/08,3/31/08,1
20080318,6059,Orange County,CA,21.71,78.29,0,0,0,0,3/18/08,3/24/08,1
20080311,6059,Orange County,CA,21.71,78.29,0,0,0,0,3/11/08,3/17/08,1
20080304,6059,Orange County,CA,21.71,78.29,0,0,0,0,3/4/08,3/10/08,1
20080226,6059,Orange County,CA,21.71,78.29,0,0,0,0,2/26/08,3/3/08,1
20080219,6059,Orange County,CA,0,100,90,0,0,0,2/19/08,2/25/08,1
20080212,6059,Orange County,CA,0,100,90,0,0,0,2/12/08,2/18/08,1
20080205,6059,Orange County,CA,0,100,90,0,0,0,2/5/08,2/11/08,1
20080129,6059,Orange County,CA,0,100,90,0,0,0,1/29/08,2/4/08,1
20080122,6059,Orange County,CA,0,100,100,0,0,0,1/22/08,1/28/08,1
20080115,6059,Orange County,CA,0,100,100,0,0,0,1/15/08,1/21/08,1
